Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Region,Latitude,Longitude,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Device_Type,Operating_System,Resolution_Notes,Resolution_Duration,Priority_Score,First_Response_Time,Queue
TCK-09339,2025-02-06 18:37:00,2025-02-14 08:12:37,Closed,Medium,Incident,Integration,UK,EMEA,55.6813,-2.5361,3,API Integration Errors,0.68,Medium,2025-02-06 22:25:26,Agent_025,Cloud Ops,Breached,No,Duplicate,IT,CUST-5764,Chat,User reported failure syncing data between ERP Suite and third-party API.,"timeout, config-error",ERP Suite,,0,Laptop,macOS,Issue resolved via duplicate.,7.0,2,3.8072222222222223,Application Support
TCK-09340,2025-05-11 03:00:00,2025-05-16 00:37:46,Closed,Low,Incident,Performance,India,APAC,18.1176,76.9745,7,Performance Degradation,0.686,Medium,2025-05-11 05:20:49,Agent_011,Cloud Ops,Within SLA,No,Workaround Applied,Operations,CUST-2904,Portal,User reported significant slowdown while using Internal Wiki.,recurring,Internal Wiki,,0,Mobile,iOS,Issue resolved via workaround applied.,4.0,1,2.3469444444444445,Service Desk
TCK-09341,2025-12-22 13:29:00,2025-12-26 04:20:48,Closed,Medium,Problem,Bug,South Africa,EMEA,-30.612,21.2358,5,Application Crashes / Bugs,0.76,High,2025-12-22 17:32:28,Agent_033,App Support,Within SLA,No,Workaround Applied,Operations,CUST-3572,Portal,Application error / unexpected behavior encountered while using Internal Wiki.,"vip-customer, outage",Internal Wiki,,0,Laptop,macOS,Issue resolved via workaround applied.,3.0,2,4.057777777777778,Hardware Support
TCK-09342,2025-09-18 00:21:00,2025-09-22 09:36:53,Resolved,Medium,Request,Integration,China,APAC,37.6644,101.8348,10,Data Sync / Integration Delays,0.76,High,2025-09-18 04:36:26,Agent_022,Cloud Ops,Breached,No,Duplicate,Legal,CUST-4241,Email,User reported failure syncing data between Mobile App and third-party API.,new-user,Mobile App,,1,Server,Windows Server,Issue resolved via duplicate.,4.0,2,4.2572222222222225,Security Operations
TCK-09343,2025-05-08 14:13:00,2025-05-11 12:41:27,Resolved,Medium,Change,Access Management,France,EMEA,43.8213,2.2441,1,Login & Access Failures,0.593,Medium,2025-05-08 19:41:39,Agent_015,Helpdesk,Within SLA,No,Duplicate,Legal,CUST-1712,Email,User unable to access Mobile App due to permission/role issue.,"config-error, vip-customer",Mobile App,,0,Tablet,iOS,Issue resolved via duplicate.,2.0,2,5.4775,Hardware Support
TCK-09344,2025-08-12 09:34:00,2025-08-16 08:49:43,Resolved,Medium,Problem,Bug,Germany,EMEA,49.8785,9.2535,5,Application Crashes / Bugs,0.647,Medium,2025-08-12 16:44:06,Agent_021,App Support,Within SLA,No,Cannot Reproduce,Finance,CUST-2365,Phone,Application error / unexpected behavior encountered while using Mobile App.,"recurring, upgrade",Mobile App,,3,Server,Linux,Issue resolved via cannot reproduce.,3.0,2,7.168333333333333,Network Support
TCK-09345,2025-03-30 08:17:00,2025-03-31 05:21:31,Closed,Critical,Request,Security,India,APAC,20.5899,77.5147,11,Suspicious Login Attempts,0.761,High,2025-03-30 08:25:55,Agent_007,Security Team,Breached,No,Cannot Reproduce,Sales,CUST-2945,Email,Potential security concern flagged involving ERP Suite access logs.,"migration, timeout, password-reset",ERP Suite,,0,Server,Linux,Issue resolved via cannot reproduce.,0.0,4,0.1486111111111111,Access Management
TCK-09346,2025-12-13 00:35:00,2025-12-18 09:51:38,Closed,Low,Incident,Network,France,EMEA,45.266,0.7944,13,Server Downtime,0.902,High,2025-12-13 03:25:19,Agent_017,Network Team,Within SLA,No,Fixed,Operations,CUST-3774,Portal,Connectivity issue reported affecting access to ERP Suite.,"migration, recurring",ERP Suite,,1,Laptop,Windows,Issue resolved via fixed.,5.0,1,2.838611111111111,Infrastructure Support
TCK-09347,2025-07-12 22:17:00,2025-07-20 21:05:37,Closed,Low,Problem,Integration,France,EMEA,44.5882,3.8181,10,Data Sync / Integration Delays,0.859,High,2025-07-13 04:31:35,Agent_015,App Support,Within SLA,No,Fixed,Sales,CUST-5366,Portal,User reported failure syncing data between Billing System and third-party API.,upgrade,Billing System,,1,Laptop,Linux,Issue resolved via fixed.,7.0,1,6.243055555555555,Network Support
TCK-09348,2025-05-12 11:59:00,2025-05-18 10:49:44,Closed,Medium,Request,Bug,UK,EMEA,54.7669,-2.2255,5,Application Crashes / Bugs,0.63,Medium,2025-05-12 12:33:52,Agent_034,App Support,Breached,No,No Fix Needed,IT,CUST-2578,Walk-in,Application error / unexpected behavior encountered while using CRM Portal.,"mobile, migration, data-loss",CRM Portal,,0,Tablet,Windows,Issue resolved via no fix needed.,5.0,2,0.5811111111111111,Database Support
TCK-09349,2025-11-05 22:23:00,2025-11-10 14:21:03,Resolved,Medium,Incident,Bug,USA,AMER,35.2279,-96.2927,5,Application Crashes / Bugs,0.532,Medium,2025-11-06 00:14:13,Agent_016,App Support,Breached,Yes,Cannot Reproduce,Sales,CUST-1760,Email,Application error / unexpected behavior encountered while using VPN Client.,urgent,VPN Client,,2,Desktop,Windows,Issue resolved via cannot reproduce.,4.0,2,1.853611111111111,Security Operations
TCK-09350,2025-09-05 07:16:00,2025-09-08 08:14:18,Closed,Medium,Problem,Database,India,APAC,19.7655,81.4583,8,Database Query Failures,0.737,Medium,2025-09-05 18:12:25,Agent_014,Database Team,Within SLA,No,Cannot Reproduce,Sales,CUST-5639,Walk-in,Query timeout / failure reported when HR Self-Service accessed backend database.,upgrade,HR Self-Service,,1,Desktop,Windows,Issue resolved via cannot reproduce.,3.0,2,10.940277777777778,Access Management
TCK-09351,2025-09-13 14:28:00,2025-09-15 18:17:53,Resolved,Medium,Incident,Access Management,USA,AMER,35.5568,-97.7109,1,Login & Access Failures,0.523,Medium,2025-09-13 16:17:50,Agent_001,Helpdesk,Within SLA,No,No Fix Needed,Finance,CUST-1702,Email,User unable to access Cloud Storage due to permission/role issue.,"new-user, mobile, latency",Cloud Storage,,0,Desktop,Linux,Issue resolved via no fix needed.,2.0,2,1.8305555555555555,Service Desk
TCK-09352,2025-08-03 21:07:00,2025-08-06 03:55:40,Closed,Low,Request,Software,USA,AMER,37.4434,-95.3412,9,Software Installation Issues,0.83,High,2025-08-04 04:49:40,Agent_003,Helpdesk,Within SLA,No,No Fix Needed,Finance,CUST-1079,Chat,Installation or update issue reported for Email Gateway.,"cloud, on-prem",Email Gateway,,0,Tablet,Windows,Issue resolved via no fix needed.,2.0,1,7.711111111111111,Application Support
TCK-09353,2025-03-02 22:24:00,,In Progress,Low,Incident,Network,Singapore,APAC,3.5071,103.4396,2,Network Connectivity Issues,0.669,Medium,2025-03-03 07:59:43,Agent_017,Network Team,Breached,No,Pending,Procurement,CUST-2653,Portal,Connectivity issue reported affecting access to Billing System.,"migration, urgent",Billing System,0,0,Tablet,iOS,No Resolution Yet,,1,9.595277777777778,Service Desk
TCK-09354,2025-09-26 01:19:00,2025-09-28 10:10:25,Closed,Medium,Problem,Software,India,APAC,18.7421,77.1377,9,Software Installation Issues,0.836,High,2025-09-26 09:28:01,Agent_030,App Support,Within SLA,Yes,Cannot Reproduce,Legal,CUST-3243,Chat,Installation or update issue reported for API Gateway.,"firewall, timeout, recurring",API Gateway,,1,Tablet,iOS,Issue resolved via cannot reproduce.,2.0,2,8.150277777777777,Security Operations
TCK-09355,2025-02-19 22:06:00,2025-02-21 09:11:31,Resolved,High,Incident,Security,Japan,APAC,36.8099,139.6384,11,Suspicious Login Attempts,0.703,Medium,2025-02-19 23:19:54,Agent_002,Security Team,Within SLA,No,No Fix Needed,Sales,CUST-2268,Chat,Potential security concern flagged involving API Gateway access logs.,"on-prem, migration",API Gateway,,0,Desktop,Linux,Issue resolved via no fix needed.,1.0,3,1.2316666666666667,Application Support
TCK-09356,2025-09-12 04:51:00,2025-09-15 05:26:59,Closed,Medium,Request,Hardware,Japan,APAC,36.7958,138.3535,6,Hardware Malfunctions,0.83,High,2025-09-12 07:10:47,Agent_011,Helpdesk,Within SLA,No,Workaround Applied,Marketing,CUST-4950,Walk-in,Hardware fault reported on tablet impacting API Gateway usage.,"mobile, latency, timeout",API Gateway,,0,Tablet,iOS,Issue resolved via workaround applied.,3.0,2,2.3297222222222222,Infrastructure Support
TCK-09357,2025-07-29 09:07:00,2025-08-04 16:52:35,Closed,Low,Request,Software,Brazil,AMER,-16.3602,-54.1499,9,Software Installation Issues,0.918,High,2025-07-29 10:04:04,Agent_029,App Support,Within SLA,No,Fixed,Operations,CUST-1526,Email,Installation or update issue reported for ERP Suite.,"on-prem, firewall",ERP Suite,,0,Desktop,Linux,Issue resolved via fixed.,6.0,1,0.9511111111111111,Security Operations
TCK-09358,2025-12-07 12:53:00,2025-12-11 15:00:58,Closed,Low,Request,Performance,China,APAC,35.8439,104.8569,7,Performance Degradation,0.761,High,2025-12-07 19:42:37,Agent_035,Infrastructure Team,Within SLA,No,No Fix Needed,Marketing,CUST-3611,Email,User reported significant slowdown while using Email Gateway.,"urgent, data-loss",Email Gateway,,1,Desktop,Windows,Issue resolved via no fix needed.,4.0,1,6.826944444444444,Security Operations
TCK-09359,2025-05-23 21:14:00,2025-05-28 09:44:46,Resolved,Low,Incident,Network,Germany,EMEA,52.3722,8.8348,2,Network Connectivity Issues,0.506,Medium,2025-05-24 08:38:17,Agent_040,Infrastructure Team,Within SLA,No,Fixed,IT,CUST-2079,Chat,Connectivity issue reported affecting access to Cloud Storage.,"on-prem, migration, third-party",Cloud Storage,,0,Mobile,iOS,Issue resolved via fixed.,4.0,1,11.404722222222222,Application Support
TCK-09360,2025-11-29 18:26:00,,Open,High,Request,Network,UAE,EMEA,25.0217,53.4491,2,Network Connectivity Issues,0.488,Medium,2025-11-29 19:17:59,Agent_025,Network Team,Breached,No,Pending,Marketing,CUST-4074,Phone,Connectivity issue reported affecting access to Email Gateway.,"password-reset, firewall, timeout",Email Gateway,0,0,Mobile,Android,No Resolution Yet,,3,0.8663888888888889,Infrastructure Support
TCK-09361,2025-11-15 18:45:00,2025-11-18 00:55:41,Resolved,High,Request,Software,USA,AMER,37.6471,-94.2373,9,Software Installation Issues,0.814,High,2025-11-15 20:18:42,Agent_008,Helpdesk,Breached,No,Workaround Applied,IT,CUST-5290,Email,Installation or update issue reported for VPN Client.,vip-customer,VPN Client,,0,Server,Windows Server,Issue resolved via workaround applied.,2.0,3,1.5616666666666668,Service Desk
TCK-09362,2025-08-29 05:34:00,2025-09-02 17:21:05,Resolved,Medium,Request,Network,Singapore,APAC,3.6674,103.5526,2,Network Connectivity Issues,0.686,Medium,2025-08-29 06:42:01,Agent_012,Infrastructure Team,Breached,No,Workaround Applied,Marketing,CUST-1445,Portal,Connectivity issue reported affecting access to VPN Client.,"on-prem, vip-customer, third-party",VPN Client,,0,Laptop,Linux,Issue resolved via workaround applied.,4.0,2,1.1336111111111111,Access Management
TCK-09363,2025-03-12 14:49:00,2025-03-15 10:04:55,Resolved,Medium,Problem,Software,Japan,APAC,36.1874,139.3482,15,Patch & Update Failures,0.977,High,2025-03-12 17:28:25,Agent_013,App Support,Within SLA,No,Cannot Reproduce,Operations,CUST-3068,Portal,Installation or update issue reported for Email Gateway.,urgent,Email Gateway,,0,Mobile,iOS,Issue resolved via cannot reproduce.,2.0,2,2.6569444444444446,Database Support
TCK-09364,2025-08-24 03:18:00,2025-08-28 06:34:24,Closed,Medium,Change,Database,China,APAC,35.6342,106.4904,8,Database Query Failures,0.576,Medium,2025-08-24 05:40:17,Agent_023,Database Team,Within SLA,No,Duplicate,Sales,CUST-5158,Phone,Query timeout / failure reported when Cloud Storage accessed backend database.,migration,Cloud Storage,,0,Laptop,macOS,Issue resolved via duplicate.,4.0,2,2.3713888888888888,Network Support
TCK-09365,2025-12-06 14:10:00,2025-12-13 09:43:45,Closed,Medium,Request,Performance,USA,AMER,38.237,-95.7913,7,Performance Degradation,0.791,High,2025-12-06 15:32:20,Agent_032,Cloud Ops,Breached,No,Cannot Reproduce,IT,CUST-3242,Email,User reported significant slowdown while using Mobile App.,"third-party, config-error",Mobile App,,0,Tablet,iOS,Issue resolved via cannot reproduce.,6.0,2,1.3722222222222222,Hardware Support
TCK-09366,2025-11-19 19:49:00,2025-11-22 15:16:04,Closed,Medium,Incident,Bug,Singapore,APAC,1.3495,101.619,5,Application Crashes / Bugs,0.916,High,2025-11-20 06:10:14,Agent_016,App Support,Within SLA,No,User Error,HR,CUST-3524,Phone,Application error / unexpected behavior encountered while using Mobile App.,password-reset,Mobile App,,0,Server,Windows Server,Issue resolved via user error.,2.0,2,10.35388888888889,Database Support
TCK-09367,2025-05-03 06:41:00,2025-05-04 06:13:06,Resolved,Critical,Incident,Integration,Mexico,AMER,22.3536,-103.289,10,Data Sync / Integration Delays,0.845,High,2025-05-03 06:47:03,Agent_019,Cloud Ops,Breached,No,Fixed,Finance,CUST-5572,Email,User reported failure syncing data between Cloud Storage and third-party API.,"migration, data-loss, third-party",Cloud Storage,,0,Desktop,Windows,Issue resolved via fixed.,0.0,4,0.10083333333333333,Access Management
TCK-09368,2025-03-26 10:34:00,2025-04-05 08:03:22,Resolved,Medium,Request,Network,France,EMEA,46.2869,2.7094,2,Network Connectivity Issues,0.586,Medium,2025-03-26 11:04:52,Agent_038,Infrastructure Team,Breached,No,Fixed,Marketing,CUST-3609,Portal,Connectivity issue reported affecting access to Cloud Storage.,"timeout, mobile, urgent",Cloud Storage,,1,Server,Linux,Issue resolved via fixed.,9.0,2,0.5144444444444445,Service Desk
TCK-09369,2025-04-24 20:32:00,2025-04-25 09:19:38,Closed,Critical,Change,Database,UK,EMEA,56.6694,-2.7212,8,Database Query Failures,0.896,High,2025-04-24 21:14:05,Agent_031,Database Team,Within SLA,No,User Error,IT,CUST-5255,Phone,Query timeout / failure reported when CRM Portal accessed backend database.,"recurring, on-prem",CRM Portal,,1,Desktop,Windows,Issue resolved via user error.,0.0,4,0.7013888888888888,Access Management
TCK-09370,2025-01-18 12:25:00,2025-01-31 21:21:09,Closed,Low,Problem,Performance,Germany,EMEA,49.6917,9.4407,7,Performance Degradation,0.688,Medium,2025-01-18 18:43:20,Agent_003,Infrastructure Team,Breached,No,Cannot Reproduce,IT,CUST-5903,Phone,User reported significant slowdown while using CRM Portal.,"recurring, on-prem, cloud",CRM Portal,,0,Laptop,Windows,Issue resolved via cannot reproduce.,13.0,1,6.305555555555555,Service Desk
TCK-09371,2025-01-12 02:18:00,2025-01-15 17:55:55,Resolved,High,Incident,Integration,Canada,AMER,53.9137,-104.7945,3,API Integration Errors,0.672,Medium,2025-01-12 04:17:44,Agent_036,App Support,Breached,Yes,Fixed,Sales,CUST-5129,Portal,User reported failure syncing data between CRM Portal and third-party API.,"cloud, new-user, timeout",CRM Portal,,0,Desktop,Linux,Issue resolved via fixed.,3.0,3,1.9955555555555555,Access Management
TCK-09372,2025-06-07 05:58:00,2025-06-16 13:12:54,Resolved,Low,Incident,Security,Japan,APAC,36.6301,137.7172,11,Suspicious Login Attempts,0.888,High,2025-06-07 08:34:43,Agent_019,Security Team,Breached,No,No Fix Needed,HR,CUST-2147,Email,Potential security concern flagged involving Mobile App access logs.,"data-loss, license",Mobile App,,0,Tablet,iOS,Issue resolved via no fix needed.,9.0,1,2.6119444444444446,Service Desk
TCK-09373,2025-10-29 01:25:00,2025-11-01 02:21:30,Resolved,Medium,Request,Hardware,Germany,EMEA,49.2856,11.2905,6,Hardware Malfunctions,0.629,Medium,2025-10-29 03:05:30,Agent_004,Helpdesk,Within SLA,No,No Fix Needed,HR,CUST-2410,Portal,Hardware fault reported on mobile impacting Cloud Storage usage.,license,Cloud Storage,,0,Mobile,iOS,Issue resolved via no fix needed.,3.0,2,1.675,Database Support
TCK-09374,2025-01-20 02:41:00,2025-01-27 08:49:10,Closed,Low,Incident,Security,Philippines,APAC,11.5235,122.0684,11,Suspicious Login Attempts,0.974,High,2025-01-20 05:24:27,Agent_024,Security Team,Within SLA,No,Cannot Reproduce,IT,CUST-3189,Portal,Potential security concern flagged involving Internal Wiki access logs.,"mobile, vip-customer, timeout",Internal Wiki,,0,Laptop,Linux,Issue resolved via cannot reproduce.,7.0,1,2.7241666666666666,Hardware Support
TCK-09375,2025-07-11 10:33:00,2025-07-14 13:43:07,Closed,Medium,Request,Access Management,UK,EMEA,56.4912,-1.7669,14,Permission / Role Errors,0.99,High,2025-07-11 16:48:29,Agent_011,Helpdesk,Within SLA,No,User Error,Sales,CUST-5716,Email,User unable to access CRM Portal due to permission/role issue.,"upgrade, cloud",CRM Portal,,1,Mobile,iOS,Issue resolved via user error.,3.0,2,6.258055555555556,Application Support
TCK-09376,2025-02-25 11:04:00,2025-02-27 15:42:37,Resolved,High,Incident,Network,USA,AMER,37.8226,-96.7922,2,Network Connectivity Issues,0.632,Medium,2025-02-25 11:20:22,Agent_031,Network Team,Breached,No,User Error,HR,CUST-5841,Chat,Connectivity issue reported affecting access to HR Self-Service.,timeout,HR Self-Service,,0,Tablet,Android,Issue resolved via user error.,2.0,3,0.2727777777777778,Application Support
TCK-09377,2025-01-20 13:26:00,2025-01-24 01:59:00,Closed,Medium,Problem,Access Management,USA,AMER,34.8028,-98.0802,1,Login & Access Failures,0.447,Low,2025-01-20 20:27:22,Agent_017,Helpdesk,Within SLA,No,Workaround Applied,Legal,CUST-5440,Portal,User unable to access Cloud Storage due to permission/role issue.,"latency, config-error",Cloud Storage,,1,Mobile,iOS,Issue resolved via workaround applied.,3.0,2,7.022777777777778,Security Operations
TCK-09378,2025-04-26 02:35:00,2025-04-28 14:17:00,Resolved,High,Request,Software,UK,EMEA,55.1382,-5.576,15,Patch & Update Failures,0.92,High,2025-04-26 04:31:13,Agent_004,Helpdesk,Breached,No,No Fix Needed,Operations,CUST-5388,Walk-in,Installation or update issue reported for Cloud Storage.,cloud,Cloud Storage,,0,Tablet,Android,Issue resolved via no fix needed.,2.0,3,1.9369444444444444,Hardware Support
TCK-09379,2025-08-21 16:19:00,2025-08-26 12:09:29,Closed,Low,Request,Bug,China,APAC,35.6547,106.5569,5,Application Crashes / Bugs,0.713,Medium,2025-08-21 20:45:37,Agent_010,App Support,Within SLA,No,Fixed,Sales,CUST-4106,Phone,Application error / unexpected behavior encountered while using API Gateway.,new-user,API Gateway,,2,Laptop,Windows,Issue resolved via fixed.,4.0,1,4.443611111111111,Hardware Support
TCK-09380,2025-09-26 19:47:00,2025-09-27 14:05:52,Closed,Critical,Request,Access Management,India,APAC,18.7378,78.7101,1,Login & Access Failures,0.658,Medium,2025-09-26 20:38:30,Agent_015,Helpdesk,Within SLA,Yes,Fixed,HR,CUST-4610,Email,User unable to access ERP Suite due to permission/role issue.,"third-party, urgent",ERP Suite,,0,Server,Linux,Issue resolved via fixed.,0.0,4,0.8583333333333333,Service Desk
TCK-09381,2025-11-24 01:53:00,2025-11-24 13:29:21,Closed,Critical,Incident,Software,India,APAC,19.7984,78.0682,9,Software Installation Issues,0.787,High,2025-11-24 02:09:33,Agent_030,Helpdesk,Within SLA,No,Duplicate,Finance,CUST-2843,Portal,Installation or update issue reported for VPN Client.,firewall,VPN Client,,0,Laptop,Windows,Issue resolved via duplicate.,0.0,4,0.2758333333333333,Service Desk
TCK-09382,2025-08-05 07:17:00,2025-08-10 17:59:35,Closed,Low,Change,Performance,USA,AMER,37.5156,-94.0603,7,Performance Degradation,0.826,High,2025-08-05 08:51:29,Agent_040,Infrastructure Team,Within SLA,No,Duplicate,IT,CUST-2867,Portal,User reported significant slowdown while using CRM Portal.,"urgent, license, firewall",CRM Portal,,0,Tablet,Windows,Issue resolved via duplicate.,5.0,1,1.5747222222222221,Network Support
TCK-09383,2025-05-22 00:27:00,2025-05-22 15:37:07,Resolved,Critical,Request,Integration,Australia,APAC,-23.1207,133.9154,3,API Integration Errors,0.619,Medium,2025-05-22 01:00:42,Agent_014,App Support,Within SLA,No,Duplicate,IT,CUST-5623,Portal,User reported failure syncing data between Internal Wiki and third-party API.,license,Internal Wiki,,1,Mobile,iOS,Issue resolved via duplicate.,0.0,4,0.5616666666666666,Database Support
TCK-09384,2025-04-30 00:05:00,,In Progress,High,Request,Bug,Australia,APAC,-22.9551,135.2048,5,Application Crashes / Bugs,0.8,High,2025-04-30 00:57:29,Agent_036,App Support,Breached,No,Pending,HR,CUST-1090,Portal,Application error / unexpected behavior encountered while using VPN Client.,on-prem,VPN Client,0,1,Mobile,iOS,No Resolution Yet,,3,0.8747222222222222,Application Support
TCK-09385,2025-02-28 04:25:00,2025-03-04 07:45:52,Closed,Medium,Incident,Software,France,EMEA,45.0547,4.6918,9,Software Installation Issues,0.825,High,2025-02-28 06:13:40,Agent_024,App Support,Within SLA,No,User Error,HR,CUST-1270,Portal,Installation or update issue reported for Email Gateway.,urgent,Email Gateway,,0,Server,Linux,Issue resolved via user error.,4.0,2,1.8111111111111111,Access Management
TCK-09386,2025-12-25 02:01:00,2025-12-30 15:00:36,Closed,Medium,Problem,Database,USA,AMER,39.1054,-95.0236,8,Database Query Failures,0.855,High,2025-12-25 05:53:51,Agent_015,Database Team,Breached,No,Cannot Reproduce,Procurement,CUST-5034,Email,Query timeout / failure reported when API Gateway accessed backend database.,license,API Gateway,,2,Tablet,iOS,Issue resolved via cannot reproduce.,5.0,2,3.8808333333333334,Application Support
TCK-09387,2025-02-09 04:49:00,2025-02-13 10:45:44,Closed,High,Request,Network,Japan,APAC,35.0667,136.6223,2,Network Connectivity Issues,0.599,Medium,2025-02-09 06:36:43,Agent_032,Infrastructure Team,Breached,No,Cannot Reproduce,Sales,CUST-1643,Chat,Connectivity issue reported affecting access to Internal Wiki.,"new-user, cloud",Internal Wiki,,0,Server,Windows Server,Issue resolved via cannot reproduce.,4.0,3,1.7952777777777778,Application Support
TCK-09388,2025-06-25 01:57:00,2025-06-29 11:42:00,Closed,Medium,Request,Hardware,Canada,AMER,55.4258,-107.4698,6,Hardware Malfunctions,0.746,Medium,2025-06-25 21:31:03,Agent_028,Infrastructure Team,Breached,No,User Error,Sales,CUST-5336,Portal,Hardware fault reported on desktop impacting Mobile App usage.,new-user,Mobile App,,0,Desktop,Linux,Issue resolved via user error.,4.0,2,19.5675,Network Support
TCK-09389,2025-01-03 19:00:00,2025-01-06 07:50:51,Closed,High,Request,Database,UK,EMEA,55.961,-3.479,8,Database Query Failures,0.903,High,2025-01-03 19:27:54,Agent_026,Database Team,Breached,No,Duplicate,Sales,CUST-3924,Portal,Query timeout / failure reported when VPN Client accessed backend database.,"vip-customer, third-party",VPN Client,,2,Mobile,iOS,Issue resolved via duplicate.,2.0,3,0.465,Network Support
TCK-09390,2025-06-18 15:08:00,2025-06-29 18:55:47,Closed,Low,Change,Database,USA,AMER,38.5814,-96.045,8,Database Query Failures,0.777,High,2025-06-18 19:43:37,Agent_037,Database Team,Breached,No,Cannot Reproduce,Marketing,CUST-3448,Portal,Query timeout / failure reported when VPN Client accessed backend database.,latency,VPN Client,,1,Desktop,Linux,Issue resolved via cannot reproduce.,11.0,1,4.5936111111111115,Infrastructure Support
TCK-09391,2025-11-10 21:46:00,2025-11-14 23:34:26,Resolved,Medium,Request,Access Management,Mexico,AMER,21.8243,-102.6685,14,Permission / Role Errors,0.99,High,2025-11-11 04:09:39,Agent_002,Helpdesk,Within SLA,No,User Error,Marketing,CUST-3919,Email,User unable to access HR Self-Service due to permission/role issue.,"password-reset, upgrade, vip-customer",HR Self-Service,,1,Mobile,Android,Issue resolved via user error.,4.0,2,6.394166666666667,Access Management
TCK-09392,2025-03-19 03:12:00,2025-03-21 13:10:08,Closed,High,Request,Network,China,APAC,38.0041,103.3106,2,Network Connectivity Issues,0.543,Medium,2025-03-19 04:26:50,Agent_029,Network Team,Breached,No,Fixed,Finance,CUST-4351,Email,Connectivity issue reported affecting access to Billing System.,on-prem,Billing System,,0,Desktop,Linux,Issue resolved via fixed.,2.0,3,1.2472222222222222,Hardware Support
TCK-09393,2025-10-28 19:00:00,2025-10-30 04:42:04,Resolved,High,Request,Network,Australia,APAC,-26.7627,131.3478,2,Network Connectivity Issues,0.615,Medium,2025-10-28 20:12:22,Agent_007,Infrastructure Team,Within SLA,No,Cannot Reproduce,Finance,CUST-5120,Walk-in,Connectivity issue reported affecting access to Email Gateway.,"data-loss, recurring",Email Gateway,,1,Mobile,Android,Issue resolved via cannot reproduce.,1.0,3,1.2061111111111111,Database Support
TCK-09394,2025-07-06 13:08:00,2025-07-13 14:25:56,Closed,Low,Request,Access Management,UK,EMEA,53.3422,-2.4524,14,Permission / Role Errors,0.917,High,2025-07-06 13:27:25,Agent_032,Helpdesk,Within SLA,No,User Error,Legal,CUST-1517,Email,User unable to access Cloud Storage due to permission/role issue.,"mobile, latency",Cloud Storage,,3,Tablet,Android,Issue resolved via user error.,7.0,1,0.3236111111111111,Infrastructure Support
TCK-09395,2025-10-27 18:55:00,2025-11-03 04:56:07,Resolved,Low,Request,Access Management,France,EMEA,45.5668,4.3966,1,Login & Access Failures,0.592,Medium,2025-10-28 05:46:45,Agent_015,Security Team,Within SLA,No,User Error,IT,CUST-3757,Email,User unable to access API Gateway due to permission/role issue.,"cloud, timeout, upgrade",API Gateway,,0,Tablet,Windows,Issue resolved via user error.,6.0,1,10.8625,Network Support
TCK-09396,2025-08-16 00:32:00,2025-08-17 19:28:15,Closed,High,Incident,Security,Mexico,AMER,25.841,-104.2301,4,Security Vulnerabilities,0.601,Medium,2025-08-16 00:38:26,Agent_036,Security Team,Within SLA,No,Duplicate,Finance,CUST-1103,Phone,Potential security concern flagged involving API Gateway access logs.,"license, migration, on-prem",API Gateway,,2,Server,Linux,Issue resolved via duplicate.,1.0,3,0.10722222222222222,Database Support
TCK-09397,2025-01-29 13:24:00,2025-02-04 20:12:33,Resolved,Low,Problem,Access Management,USA,AMER,37.3961,-93.3241,1,Login & Access Failures,0.454,Medium,2025-01-29 17:41:55,Agent_036,Helpdesk,Within SLA,No,Workaround Applied,Finance,CUST-2486,Email,User unable to access ERP Suite due to permission/role issue.,timeout,ERP Suite,,2,Mobile,iOS,Issue resolved via workaround applied.,6.0,1,4.298611111111111,Network Support
TCK-09398,2025-03-11 02:29:00,2025-03-13 02:46:56,Closed,High,Problem,Software,India,APAC,21.0579,81.1425,15,Patch & Update Failures,0.99,High,2025-03-11 03:52:24,Agent_005,App Support,Breached,No,Fixed,IT,CUST-5257,Portal,Installation or update issue reported for VPN Client.,"vip-customer, latency, timeout",VPN Client,,0,Mobile,iOS,Issue resolved via fixed.,2.0,3,1.39,Application Support
TCK-09399,2025-07-06 01:54:00,2025-07-09 06:49:20,Closed,Low,Problem,Bug,USA,AMER,35.9275,-94.8302,5,Application Crashes / Bugs,0.597,Medium,2025-07-06 10:49:06,Agent_022,App Support,Within SLA,No,No Fix Needed,HR,CUST-3666,Portal,Application error / unexpected behavior encountered while using Email Gateway.,"migration, data-loss",Email Gateway,,0,Desktop,Windows,Issue resolved via no fix needed.,3.0,1,8.918333333333333,Security Operations
TCK-09400,2025-01-18 20:15:00,2025-01-20 22:52:37,Closed,Critical,Request,Security,USA,AMER,37.1178,-95.7078,4,Security Vulnerabilities,0.669,Medium,2025-01-18 20:38:00,Agent_006,Security Team,Breached,No,User Error,Procurement,CUST-4632,Email,Potential security concern flagged involving VPN Client access logs.,"license, third-party",VPN Client,,0,Laptop,macOS,Issue resolved via user error.,2.0,4,0.38333333333333336,Security Operations
